Kepler-1076 b, 6.14731266, 6.147261299999999, -1, -1, -1, -1, -1, -1
Kepler-1076 b, 6.147372, 6.147253999999999, -1, -1, -1, -1, -1, -1
Kepler-1076 b, 6.14730487, 6.14726195, -1, -1, -1, -1, -1, -1
Kepler-1077 b, 34.35114481, 34.351134710000004, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.352180000000004, 34.35128, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, -1, -1, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.35118107, 34.350898629999996, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.3513377, 34.3510371, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.3513377, 34.3510371, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.3512851, 34.3509827, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.3513377, 34.3510371, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.3512851, 34.3509827, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1077 b, 34.3513377, 34.3510371, -1, -1, -1, -1, 1129.8300000000002, 1073.01
Kepler-1078 b, 3.00726212, 3.0072392399999996, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, -1, -1, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, 3.007302, 3.007212, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, 3.00726484, 3.00724, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, 3.00726484, 3.00724, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, 3.00726212, 3.0072392399999996, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, 3.00726484, 3.00724, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1078 b, 3.00726484, 3.00724, -1, -1, -1, -1, 2727.8650000000002, 2235.555
Kepler-1079 b, 13.24508074, 13.244983020000001, -1, -1, -1, -1, -1, -1
Kepler-1079 b, -1, -1, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.24532, 13.244959999999999, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.245081590000002, 13.24498805, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.245081590000002, 13.24498805, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.245076690000001, 13.24506761, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.24508074, 13.244983020000001, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.2450428, 13.24496284, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.24508074, 13.244983020000001, -1, -1, -1, -1, -1, -1
Kepler-1079 b, 13.24508074, 13.244983020000001, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.183987460000004, 49.18391098, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.183958829999995, 49.18395667, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.18372, 49.18336, -1, -1, 0.41000000000000003, 0.1, -1, -1
Kepler-108 b, 49.183975, 49.183867, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.18444, 49.184180000000005, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.183987460000004, 49.18391098, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.183987460000004, 49.18391098, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.183987460000004, 49.18391098, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.1839666, 49.183917099999995, -1, -1, -1, -1, -1, -1
Kepler-108 b, 49.1839666, 49.183917099999995, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32227269999998, 190.3210401, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32218880000002, 190.32141202, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32085103999998, 190.32083466, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32448200000002, 190.322506, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32227269999998, 190.3210401, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.3154, 190.3114, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.3205795, 190.3195141, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32227269999998, 190.3210401, -1, -1, -1, -1, -1, -1
Kepler-108 c, 190.32227269999998, 190.3210401, -1, -1, -1, -1, -1, -1
Kepler-108 c, -1, -1, -1, -1, 0.23, 0.0, -1, -1
Kepler-108 c, 190.3205795, 190.3195141, -1, -1, -1, -1, -1, -1
Kepler-1080 b, -1, -1, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.2551594, 77.2545198, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.25618167, 77.25612467, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.2569, 77.25450000000001, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.25562962999999, 77.25562087, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.2551594, 77.2545198, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.2551594, 77.2545198, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.2551594, 77.2545198, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.25546390000001, 77.2546813, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1080 b, 77.25546390000001, 77.2546813, -1, -1, -1, -1, 1409.4299999999998, 1356.21
Kepler-1081 b, 3.85692821, 3.85690889, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.85691804, 3.85689568, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.85691804, 3.85689568, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.85692821, 3.85690889, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.85692821, 3.85690889, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, -1, -1, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.85692821, 3.85690889, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.85692453, 3.85689529, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1081 b, 3.8569139999999997, 3.856834, -1, -1, -1, -1, 422.991, 417.43899999999996
Kepler-1082 b, 1.54321114, 1.54320206, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, -1, -1, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.54321114, 1.54320206, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.543214, 1.543182, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.54321114, 1.54320206, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.54321919, 1.54321089, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.54321114, 1.54320206, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.54320925, 1.5432015700000001, -1, -1, -1, -1, 747.357, 731.916
Kepler-1082 b, 1.54320925, 1.5432015700000001, -1, -1, -1, -1, 747.357, 731.916
Kepler-1083 b, 33.417744000000006, 33.41773174, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.4179847, 33.4176139, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.41778598, 33.4174593, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.4179847, 33.4176139, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, -1, -1, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.417990800000005, 33.4176438, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.4179847, 33.4176139, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.41884, 33.4178, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.4179847, 33.4176139, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1083 b, 33.417990800000005, 33.4176438, -1, -1, -1, -1, 927.6320000000001, 878.9240000000001
Kepler-1084 b, 2.05334092, 2.0533326599999997, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, 2.05334929, 2.05333449, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, -1, -1, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, 2.05334092, 2.0533326599999997, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, 2.05334929, 2.05333449, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, 2.05334092, 2.0533326599999997, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, 2.053365, 2.053339, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1084 b, 2.05334092, 2.0533326599999997, -1, -1, -1, -1, 411.154, 400.06100000000004
Kepler-1085 b, 219.32264740000002, 219.3208582, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.32211245, 219.32106138999998, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.32264740000002, 219.3208582, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.3224079, 219.3207045, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.3224079, 219.3207045, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, -1, -1, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.32264740000002, 219.3208582, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.32137803999998, 219.32136352, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 b, 219.32264740000002, 219.3208582, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.7775716, 56.776886399999995, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.777316400000004, 56.7766498, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.7775716, 56.776886399999995, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.777316400000004, 56.7766498, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.77657249, 56.77655015, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, -1, -1, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.7775716, 56.776886399999995, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1085 c, 56.77713, 56.77633, -1, -1, -1, -1, 1409.77, 1322.06
Kepler-1086 b, 18.78431011, 18.784204449999997, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.78427645, 18.78417201, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.784368649999998, 18.78421599, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.78431011, 18.784204449999997, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.78431011, 18.784204449999997, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.78415631, 18.784150330000003, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.78444, 18.78402, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.784368649999998, 18.78421599, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, -1, -1, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 b, 18.78431011, 18.784204449999997, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.516875, 161.51435899999998, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.51543127000002, 161.51540709, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.5171974, 161.5154716, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, -1, -1, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.516875, 161.51435899999998, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.51577546, 161.51474422, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.5171974, 161.5154716, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.5171974, 161.5154716, -1, -1, -1, -1, 473.262, 458.906
Kepler-1086 c, 161.5171974, 161.5154716, -1, -1, -1, -1, 473.262, 458.906
Kepler-1087 b, -1, -1, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.69384444, 0.69384126, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.6938442800000001, 0.69384104, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.69384444, 0.69384126, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.6938442800000001, 0.69384104, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.69384444, 0.69384126, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.69384444, 0.69384126, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.693861, 0.6938432, -1, -1, -1, -1, 366.131, 359.18
Kepler-1087 b, 0.69384566, 0.69384282, -1, -1, -1, -1, 366.131, 359.18
Kepler-1088 b, -1, -1, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.1275738, 23.127260399999997, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12739397, 23.12726507, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12757563, 23.127397249999998, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12757563, 23.127397249999998, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12757563, 23.127397249999998, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12757563, 23.127397249999998, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.1275738, 23.127260399999997, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12745222, 23.127442339999998, -1, -1, -1, -1, 282.204, 279.071
Kepler-1088 b, 23.12788, 23.12732, -1, -1, -1, -1, 282.204, 279.071
Kepler-1089 b, 5.13236266, 5.1323437599999995, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.13249575, 5.13247649, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.1324951, 5.13247614, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.13248754, 5.13248334, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.1324951, 5.13247614, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, -1, -1, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.1324951, 5.13247614, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.132588, 5.1324939999999994, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.13249575, 5.13247649, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-1089 b, 5.1324951, 5.13247614, -1, -1, -1, -1, 261.866, 256.83799999999997
Kepler-109 b, 6.48163364, 6.48162254, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, -1, -1, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.48163907, 6.48162707, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.48163553, 6.481626009999999, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.481692, 6.481656, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.48163364, 6.48162254, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.48163907, 6.48162707, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.48163364, 6.48162254, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, -1, -1, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.481645, 6.481629, -1, -1, 0.3, 0.0, 480.21, 469.628
Kepler-109 b, 6.48162806, 6.4816261399999995, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.4816355, 6.4816259, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, -1, -1, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 b, 6.48163364, 6.48162254, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.22261333, 21.22255717, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.22263653, 21.222633849999998, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.222649999999998, 21.22259, -1, -1, 0.22, 0.0, 480.21, 469.628
Kepler-109 c, 21.22267298, 21.22261908, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, -1, -1, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, -1, -1, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, -1, -1, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.22261333, 21.22255717, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.22261333, 21.22255717, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.222677, 21.222623000000002, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.222641030000002, 21.22258287, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.22261333, 21.22255717, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.222641030000002, 21.22258287, -1, -1, -1, -1, 480.21, 469.628
Kepler-109 c, 21.222627, 21.222441, -1, -1, -1, -1, 480.21, 469.628
Kepler-1090 b, 198.68008149, 198.67893033, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.682355, 198.67800300000002, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.682355, 198.67800300000002, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.67966751, 198.67965405, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.682355, 198.67800300000002, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.682355, 198.67800300000002, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, -1, -1, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.683283, 198.678435, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 b, 198.683283, 198.678435, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.427068999999996, 42.4263994, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.427296, 42.4266334, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.427068999999996, 42.4263994, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.427296, 42.4266334, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, -1, -1, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.42578, 42.42518, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.427068999999996, 42.4263994, -1, -1, -1, -1, 887.13, 832.138
Kepler-1090 c, 42.42686684, 42.42684212, -1, -1, -1, -1, 887.13, 832.138
Kepler-1091 b, 1.43474483, 1.4347382899999999, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.4347485, 1.43474176, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.43474483, 1.4347382899999999, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.4347485, 1.43474176, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, -1, -1, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.43474483, 1.4347382899999999, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.43474736, 1.4347376200000002, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.43474483, 1.4347382899999999, -1, -1, -1, -1, 933.535, 895.828
Kepler-1091 b, 1.434795, 1.434763, -1, -1, -1, -1, 933.535, 895.828
Kepler-1092 b, 58.6025048, 58.6013472, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.6023931, 58.6011919, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.6023931, 58.6011919, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.60209081, 58.601158649999995, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.6023931, 58.6011919, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.601499999999994, 58.5991, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, -1, -1, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.6025048, 58.6013472, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.6023931, 58.6011919, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1092 b, 58.6013772, 58.60134888, -1, -1, -1, -1, 998.9915, 963.4744999999999
Kepler-1093 b, 25.0825837, 25.0823415, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.082418089999997, 25.08213525, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.0824609, 25.0822195, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.0824609, 25.0822195, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.08291, 25.08253, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.0825837, 25.0823415, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.0825837, 25.0823415, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.0825837, 25.0823415, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 b, 25.08283655, 25.08281913, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.723372, 89.721212, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.7231987, 89.72162630000001, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.723372, 89.721212, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.723372, 89.721212, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.72189080999999, 89.72187101, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.7231987, 89.72162630000001, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.72197918, 89.72091146, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1093 c, 89.723372, 89.721212, -1, -1, -1, -1, 1093.9650000000001, 1051.795
Kepler-1094 b, 78.1005535, 78.09922809999999, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.1006619, 78.0993843, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.1006619, 78.0993843, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, -1, -1, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.1005535, 78.09922809999999, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.1006619, 78.0993843, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.09954236, 78.09952331999999, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.0994, 78.09479999999999, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.10041347, 78.09934561, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1094 b, 78.1006619, 78.0993843, -1, -1, -1, -1, 1346.41, 1235.61
Kepler-1095 b, 4.27105232, 4.27102222, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.271040999999999, 4.271007, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.27104571, 4.271016110000001, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.27104571, 4.271016110000001, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.27104571, 4.271016110000001, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.27104925, 4.27100679, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.27104571, 4.271016110000001, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1095 b, 4.27105232, 4.27102222, -1, -1, -1, -1, 804.3105, 780.7335
Kepler-1096 b, 2.89222351, 2.89221151, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.8922223600000003, 2.8922059, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.892241, 2.892197, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.89222378, 2.89220976, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.89222351, 2.89221151, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.89222351, 2.89221151, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.89222351, 2.89221151, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, 2.89222378, 2.89220976, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1096 b, -1, -1, -1, -1, -1, -1, 382.1215, 373.8305
Kepler-1097 b, 187.748923, 187.745135, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.74806600000002, 187.745146, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.748923, 187.745135, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.748923, 187.745135, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.74570168, 187.74567504, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.7518, 187.7412, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, -1, -1, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.74777865, 187.74666319, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.74806600000002, 187.745146, -1, -1, -1, -1, 732.64, 707.398
Kepler-1097 b, 187.748923, 187.745135, -1, -1, -1, -1, 732.64, 707.398
Kepler-1098 b, 2.54308245, 2.54306327, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.54307297, 2.54305455, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.54308245, 2.54306327, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.54307297, 2.54305455, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.54310605, 2.54308927, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.5431, 2.543032, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.54308245, 2.54306327, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, 2.54308245, 2.54306327, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1098 b, -1, -1, -1, -1, -1, -1, 1071.55, 1027.73
Kepler-1099 b, 2.1684553899999996, 2.16844979, -1, -1, -1, -1, 1049.34, 997.55
Kepler-1099 b, 2.16845212, 2.16844434, -1, -1, -1, -1, 1049.34, 997.55
Kepler-1099 b, 2.1684553899999996, 2.16844979, -1, -1, -1, -1, 1049.34, 997.55
Kepler-1099 b, -1, -1, -1, -1, -1, -1, 1049.34, 997.55
Kepler-1099 b, 2.1684553899999996, 2.16844979, -1, -1, -1, -1, 1049.34, 997.55
Kepler-1099 b, 2.1684579999999998, 2.168434, -1, -1, -1, -1, 1049.34, 997.55
